Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burma/Myanmar,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Central African Rep,Chad,Chile,China,Colombia,Comoros,Congo,Costa Rica,Cote D'Ivoire,Croatia,Cuba,Cyprus,Czech Republic,D R Congo,Denmark,Djibouti,Dominican Republic,East Timor,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Lithuania,Luxembourg,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Mongolia,Montenegro,Morocco,Mozambique,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North Korea,Norway,Oman,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Togo,Trinidad/Tobago,Tunisia,Turkey,Turkmenistan,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe,Country
1.0715032,1.0057397,0.95812374,1.1039141,0.8976348,0.99043477,0.97666705,0.9846518,1.027738,1.1579819,1.3806031,0.8967768,1.2127656,1.1515678,1.0669749,1.13398,1.1452,1.0475498,0.8791066,1.064898,1.0783641,1.0064001,1.1038779,0.9218284,0.999595,0.93337107,1.0500786,1.221574,1.0578488,0.87255394,0.9671121,1.2295623,1.1682673,0.9586114,0.907027,0.9225319,0.97074115,1.0882858,0.89499044,1.0575707,1.0648483,0.89536196,0.8940173,0.90834343,1.0589566,1.0963691,1.2194139,0.8746917,1.1210605,0.94342494,1.0355563,1.1975175,0.9936413,0.9816658,1.090632,1.1641631,0.9819983,0.95172703,0.95726776,1.1902728,0.9849213,1.0283828,0.976852,1.2724398,0.98899555,0.94942373,1.0003637,1.1933483,0.99793136,0.81118584,0.9334103,0.96914965,0.94144815,0.9367856,0.9267648,1.0603962,1.0214204,1.0479976,1.1185994,0.9131799,0.9442831,0.85384977,0.95292896,1.0129815,0.8710049,0.7717928,1.0257149,1.0311489,0.9369374,1.0259695,1.1745311,1.0234454,1.1760584,1.1832557,0.9179229,1.1201158,1.0357705,1.2135768,0.9398095,1.0020435,1.0661958,1.1203347,0.9662738,1.0074121,1.158971,0.9904356,1.0854238,1.0793889,0.91598654,1.0532967,1.2399575,0.85782653,1.1951959,0.9816328,0.89621174,1.04883,1.0355543,1.0096737,0.7996722,1.0147564,1.0195259,1.0877416,0.8514971,1.0231401,1.1438172,1.2465665,1.074861,0.8735244,0.9685582,0.9309496,1.020744,0.9387571,1.0322671,0.79852563,1.0003644,1.2366539,1.0208702,1.2170035,0.9950023,0.91661763,0.9898673,1.1404425,1.1324267,1.0609895,0.8958337,0.8627274,1.0075175,0.9927388,1.0865155,0.91712815,1.0356297,1.0659606,1.0940169,1.1052957,0.9763164,0.984448,1.1623572,1.0623885,1.1311575,1.1527203,0.95231724,1.0701878,1.0278975,1.0541353,1.0098727,0.9685428,0.96291584,0.8718082,0.8980518,1.1381378,1.2078379,1.0560428,0.9112678,0.8748915,1.0716387,0.9921391,Bahrain
1.2629062,1.2191911,1.2170241,1.1576662,1.0685637,1.1074711,1.2985119,1.2982408,1.252528,1.2461493,1.0075468,1.5304433,1.3726077,1.3400854,1.251574,1.1407026,1.18365,1.1743265,1.0325165,1.4463755,1.1524831,1.1927589,1.0701909,1.023137,1.1252398,1.1604356,1.0613282,1.4270005,1.0636415,1.4470389,1.0438598,1.3041444,1.2231339,1.2409561,1.1842431,1.1976082,1.0648851,1.0498935,1.2334862,1.2315414,1.0984205,1.0290654,0.9858226,1.1267873,1.074479,1.3076476,1.3091031,0.9286811,1.4318602,1.1282945,1.2826078,1.3411793,1.0568007,1.1977227,1.2664284,1.4902245,1.112801,1.1486341,1.3248315,1.1449146,1.2828645,1.3853481,1.2805693,1.4559762,1.1527888,1.056812,1.0988406,1.3367071,1.2329376,1.1390915,1.3330677,1.162169,1.2090955,1.1439352,1.410473,1.1631732,1.2714356,1.1583533,1.2147357,1.2475169,1.1299046,1.1421541,1.384188,1.2528656,1.1971707,1.1996362,1.1061777,1.4171827,1.0693375,1.0223609,1.3807864,1.2025951,1.2371868,1.2016882,1.3585202,1.2334929,1.1262956,1.2440885,1.222015,1.0415522,1.1465937,1.3414276,1.0490415,1.1369979,1.3224767,1.1789864,1.2678574,1.2168088,1.2077262,1.3031418,1.3013877,1.5065676,1.2454227,1.1801939,1.4027315,1.0922356,1.0662187,1.6227963,0.79045635,1.4091309,1.2196037,1.2032266,1.0071446,1.040466,1.0742326,1.4008354,1.0857116,1.1965799,1.1112752,1.2045132,1.0385215,1.0310246,1.1831176,1.1009635,1.1076188,1.5032855,1.1128452,1.5928304,1.1631719,1.0133905,1.1923661,1.1195368,1.2027866,1.6632785,1.2655879,0.8865384,1.2732981,1.0777614,1.0349195,1.0349772,1.1485931,1.6331606,1.1953404,1.3731391,0.9143283,1.3911628,1.3797342,1.2035094,1.1407831,1.1769159,1.102928,1.3068061,1.2345345,1.289621,1.3513595,1.1048954,1.2912991,1.4956801,1.1222627,1.1076006,1.0769048,1.0516235,1.1092331,1.2642183,1.4248656,1.2366201,Bangladesh
0.9388898,0.69952816,0.6987498,0.8417843,0.739111,0.80583906,0.66245234,0.6989854,0.6369309,0.89586115,0.95303077,0.76248604,1.382266,0.8141818,0.86342925,1.0335916,0.86917514,0.71648556,0.80377555,0.7582634,1.0216169,0.71356416,0.85220957,0.73822933,0.87717795,0.7995169,0.9300813,0.8627722,1.0476781,0.7349774,0.7785795,1.2420058,1.1814233,0.7183769,0.67766744,0.72489285,0.9040077,1.0586748,0.6868823,0.75500315,0.7800483,0.7306886,0.7819732,0.639173,0.8792542,0.7624759,1.2053504,0.8225443,0.7135223,0.7628235,0.8021711,0.9010305,0.964306,0.9391555,0.7584447,0.770501,0.8186871,0.6992283,0.74440914,1.1855551,0.6959457,0.6882952,0.61822164,0.7613997,0.6955605,0.86995685,0.8502943,1.2772297,0.84696656,0.7195478,0.84428287,0.726576,0.5827557,0.6472382,0.81783044,0.8460288,0.7431782,0.81205904,0.8593379,0.741823,0.8252534,0.6201745,0.66464466,0.8151551,0.6643545,0.67170554,0.8523485,0.72090167,0.76899093,0.8576543,0.9412369,0.84011483,1.001913,1.0690867,0.560014,0.8765727,0.8153415,0.9893515,0.6448523,0.77181065,0.90293854,0.800724,0.8032546,0.90969616,0.88198864,0.7970923,0.8341822,0.8661385,0.6569912,0.7706453,0.8678579,0.644463,0.7624729,0.6676344,0.66052204,0.86827356,0.92711157,0.78647727,0.77361196,0.5991305,0.832554,0.90421844,0.66675985,0.8893175,0.8479151,0.69931,0.97139573,0.6610306,0.7183107,0.6969069,0.8316725,0.75515383,0.845916,0.7013713,0.76366115,0.8905445,0.7993847,0.674191,0.71658784,0.7779085,0.6694405,0.7599301,0.96969086,0.85919863,0.61205566,0.8952024,0.7449099,0.76948303,1.0596871,0.7503114,0.8768285,0.6220948,0.80101275,0.859791,0.7757183,0.69457453,0.8260794,0.75124705,0.8954229,0.9274015,0.70110863,0.76516217,0.8784916,0.8486321,0.78220177,0.7652996,0.6507075,0.6988766,0.789597,0.8883903,1.102191,0.85609645,0.7551555,0.6535328,0.89325845,0.88664323,Barbados
1.1080068,1.0659759,1.0574834,1.1423753,0.9460777,0.9848175,1.0980757,1.0609368,1.1039425,1.1248963,0.9849482,1.0263842,1.2142949,1.4596869,1.0998707,1.1036173,1.0643055,1.0958751,0.9359235,1.181203,1.105944,1.0742899,1.0864278,0.96303034,0.97490805,0.94516987,1.0402724,1.2307286,1.0943477,1.110623,1.0149394,1.4657129,1.0918926,1.0627685,1.034863,1.018514,0.92680424,1.06151,1.0716224,1.051454,1.0307741,0.9270231,0.9003145,1.0194241,1.1248765,1.1409863,1.3609442,0.854668,1.2072871,0.9948394,1.098196,1.1991663,1.0950853,1.0508615,1.1284459,1.2243828,0.98622304,1.0198451,1.1097186,1.1671643,1.1618719,1.2383742,1.088972,1.2868605,1.0484265,0.9016409,1.0579745,1.3348354,0.994913,0.8647169,1.1688094,1.0328857,1.0794587,1.0236394,1.0374597,1.0880673,1.1417032,1.0913424,1.0960543,1.0240303,1.0254792,0.96102715,1.1212616,1.0676566,1.0079044,0.82865775,0.98784536,1.1623297,0.997207,0.9367023,1.2009338,1.0078632,1.0992346,1.2134312,1.0987153,1.1116843,0.989455,1.1682736,1.0424162,0.9309463,1.0388829,1.2068919,1.0105181,1.0564013,1.1974919,0.98835665,1.1675435,1.1229681,1.0464284,1.1984477,1.1772838,1.069517,1.1434599,1.0327128,1.1128215,1.0018557,1.0433278,1.1061409,0.80866647,1.1783993,1.1277487,1.0658069,0.9192334,0.9780388,1.0933738,1.3546311,0.98567134,1.0306796,1.0114988,1.0904613,1.0298631,0.9790926,1.0872293,0.90842366,1.0336633,1.3422709,1.0218548,1.3524617,1.1299249,0.92345065,1.06543,1.179068,1.1012392,1.2448336,0.9977186,0.8676888,1.0680684,0.99470466,1.0921086,0.95109475,1.0301435,1.4009562,1.0932796,1.268683,0.9383111,1.0381223,1.1290056,1.1269478,1.2007271,1.1599988,0.968744,1.2015657,1.000357,1.1168593,1.1187001,1.0503113,1.1045727,1.0936116,0.9980561,1.063854,1.1700816,1.0122557,0.9449553,1.0190295,1.1409236,1.0105617,Belarus
1.2486061,1.1281289,1.2018623,1.2077813,1.0021532,1.0605421,1.2240748,1.2713531,1.2105042,1.1945935,1.0472385,1.1380572,1.3044891,1.257188,1.4496998,1.1882547,1.3272557,1.1796452,1.020354,1.3648028,1.1256205,1.1928688,1.1932691,1.0634503,1.125904,1.0217911,1.1305157,1.3826395,1.1346294,1.2302052,1.222686,1.3836797,1.3183404,1.1912227,1.1934378,1.1511765,1.1091409,1.236191,1.281102,1.2521914,1.1438128,1.0115491,0.9452835,1.0494188,1.1486639,1.2498562,1.4011532,0.92857075,1.2742941,1.1921583,1.2305855,1.4098407,1.0626254,1.1685282,1.2987747,1.3309566,1.1142036,1.1884402,1.2605212,1.3349758,1.2987758,1.3424997,1.281107,1.4432307,1.2619301,1.0179298,1.0672039,1.3844746,1.1730634,1.1095233,1.3320462,1.2114534,1.2352,1.1764563,1.14452,1.252653,1.1807889,1.1462753,1.246676,1.1752304,1.1834158,1.0345159,1.2866703,1.3571203,1.108881,1.0055746,1.0564744,1.3141845,1.0860898,1.089012,1.4067479,1.1723142,1.2188952,1.3276649,1.3191888,1.2244335,1.1340239,1.3411076,1.129578,1.0400053,1.1235389,1.3221761,1.0504696,1.1515286,1.3765388,1.2197552,1.2332852,1.2183032,1.1420654,1.311665,1.4223008,1.1540781,1.293053,1.1835995,1.304437,1.1731625,1.1482825,1.3294029,0.8774737,1.4159505,1.1709263,1.2050098,1.0380914,1.0225663,1.1240194,1.4471308,1.0743468,1.1533985,1.0820189,1.2257701,1.0141221,1.079687,1.1470726,0.9613546,1.1662799,1.5062101,1.0632491,1.4321253,1.0447975,1.0575209,1.221437,1.2512923,1.2168319,1.5378991,1.1726121,0.85962284,1.2491093,1.1654156,1.2055539,1.0447574,1.1290932,1.5137836,1.2602057,1.3316102,1.0890532,1.2102422,1.3101065,1.1600189,1.2636486,1.2848244,1.1568878,1.3220925,1.2552599,1.1388688,1.3209039,1.0444628,1.2005432,1.2342055,1.1083087,1.1157475,1.1258752,1.1064917,1.0984412,1.2328166,1.2662446,1.1145024,Belgium
1.0107098,0.97238296,0.8694354,1.0024687,0.84047693,0.9133553,0.8749114,0.89892334,0.92763937,1.1090817,1.0172229,0.8008775,1.0423344,0.93501806,0.9983266,1.3955855,1.1073213,0.94450563,0.89636713,0.92993784,1.0587314,0.8940805,1.0040338,0.8965415,1.0181404,0.8286834,0.97952574,1.0422844,1.0025305,0.86623746,0.89149857,1.2225937,1.1389624,0.949945,0.87712634,0.8671307,0.9495326,1.0548737,0.87807626,0.96237576,1.0088603,0.89285415,0.8748379,0.83969426,1.0032641,1.0438483,1.1621579,0.91739607,0.9855506,0.93492025,0.95835704,1.1178738,0.95335054,0.985631,1.0395527,0.9637026,0.97336787,0.952346,0.83675534,1.1112233,1.0098364,0.9415609,0.8765703,1.1217842,0.93563426,0.9040925,0.9428029,1.17757,0.9726984,0.8480523,1.0174546,0.94277513,0.86283904,0.881451,0.86042213,1.077831,0.9000051,0.9350657,0.9800361,0.78991085,0.8549746,0.7874098,0.9550123,0.87111485,0.8411444,0.71236205,0.99148464,0.9425845,0.9098155,0.9961445,1.1135514,0.9579552,1.1192229,1.1747829,0.91572595,1.0352986,1.0301925,1.2023604,0.9033762,0.9651245,1.0196506,0.97800004,0.92768955,0.99484444,1.0751216,0.9792427,0.9479366,0.99263364,0.8446341,0.953303,1.1595693,0.86416763,1.1450624,0.90608764,0.8432324,0.9851948,1.0441515,0.8585145,0.83739793,0.9935504,0.9839006,0.9864996,0.8785855,0.9745951,1.0307983,1.198407,0.9823195,0.7914201,0.91663843,1.0144761,0.92887557,0.96440864,0.9615307,0.73695636,0.96874213,1.098406,1.0009866,1.050872,0.85688895,0.92855734,0.94311607,1.0377969,0.96501195,0.86342245,0.76078045,0.8745397,0.93195695,1.0179174,1.0762997,0.9521503,0.96219134,0.98679596,1.0551062,1.1113508,1.0498942,0.8824416,1.0518622,1.0000979,1.1139061,1.1755973,0.9889227,0.983005,0.9550417,0.95831174,0.9720963,0.8597088,0.81055385,0.78554416,0.92276126,0.9414797,1.1038134,1.0211664,0.86276275,0.87362075,0.98367804,0.92819,Belize
1.1016934,0.97877914,1.0142872,1.1504434,0.8628963,0.9474449,1.0414317,1.0522548,1.0591062,1.0205486,0.9228583,0.9468938,1.1683729,1.1235244,1.0994582,1.089483,1.4071116,1.0446117,0.8862321,1.2544867,0.982286,0.9461467,0.9824932,0.90593576,1.0406567,0.8720228,1.1345524,1.2819294,1.1297985,1.0046412,0.91227883,1.4801468,1.3017265,0.988891,0.9471236,0.92773587,0.9616257,1.1987733,0.95571786,1.0762361,1.0469725,0.90655136,0.85797006,0.9032578,1.2607927,1.1531663,1.4150577,0.869482,1.1238295,0.9560044,1.0968136,1.3044292,1.0833046,1.0110631,1.1579514,1.2046784,0.94854,0.9923614,1.0009154,1.2750739,1.189497,1.0899658,1.0604591,1.3799336,1.020825,0.8419605,0.9835242,1.3961968,1.0779334,1.0851727,1.1285315,0.9762345,0.938473,0.9637402,1.0034866,1.1148009,1.0420703,1.046247,1.0534562,0.9887541,0.9401155,0.88099205,1.1049339,1.0157262,0.9629555,0.9769115,0.9296166,1.1730561,0.92465866,0.90195,1.2205399,1.0840465,1.2172836,1.2170606,1.1153752,1.1316053,1.0033532,1.2375911,1.059461,0.90528876,0.9689063,1.1359836,0.8896746,1.1265423,1.2228092,0.98250073,1.055402,1.0630984,0.9540522,1.1147443,1.3797268,1.022038,1.206283,1.0050596,1.063429,1.0302799,1.1394784,1.2128526,0.84356314,1.1703871,1.0187522,1.0812639,0.9268247,0.9121468,1.0252056,1.3041003,0.9216342,0.9467192,0.9280578,1.0825177,0.9075478,0.9691355,0.9251826,0.8999471,1.0007879,1.4203693,1.0089865,1.3486638,0.890052,0.93369496,1.0238751,1.1775864,1.1893358,1.0379138,0.9699487,0.8865384,1.0340267,0.9796476,1.1388733,1.040849,1.0631508,1.2946291,1.1120434,1.1472257,1.052958,1.0852637,1.2008713,1.0447475,1.1683713,1.1369138,1.0362545,1.1032487,1.1175736,1.0460289,1.1237104,0.9362111,0.979796,1.0057105,0.9302584,0.9878356,1.3465049,1.0006509,0.9160047,1.0317225,1.1704979,0.9779973,Benin
1.1751876,0.9745359,1.0235372,1.0842121,0.90214485,0.9242998,0.9724142,1.0030986,0.9802245,0.98234105,0.9665501,1.0175949,1.2528093,1.171948,1.0908071,1.0510762,1.2107626,1.5012761,0.9346997,1.2138033,1.0110816,0.95072234,1.0454999,0.94970924,0.97685575,0.9032789,1.0426997,1.2529696,1.0928218,0.9602525,1.060848,1.384371,1.2845696,0.9655029,0.9493732,0.9231324,1.0386653,1.0921471,0.90779895,1.0667065,1.0826846,0.96298915,0.89597374,0.88770753,1.0679088,1.1221815,1.3485559,0.84074765,1.0887175,0.8928258,1.0507828,1.2637156,1.0803355,1.1714907,1.0188792,1.1408484,0.9774788,0.9890669,0.96648884,1.3673928,1.0712558,1.0452342,1.0570769,1.3008239,1.0067395,0.9090538,0.9980253,1.397497,1.0265688,0.99033076,0.99609214,0.98522305,0.9587439,0.9680146,1.0066761,1.1219316,1.0732728,1.0260807,1.0399393,0.954447,0.93792105,0.88234514,1.0521291,1.0151094,0.87676,0.73932874,1.0362061,1.1424415,1.007438,0.9954131,1.2246695,1.0850071,1.1955757,1.1344308,0.9817307,1.0957522,0.9715398,1.1690991,1.0196648,0.8952969,1.018942,1.1533326,0.98363054,1.1236917,1.2491007,1.0149506,1.0785738,1.0716791,0.95790505,1.0886487,1.3238618,1.0203593,1.2240303,0.9733001,0.9613224,1.0267128,0.9910795,1.2143369,0.8033359,1.0804621,1.1094184,1.1617677,0.82704335,1.0537289,1.052375,1.306659,0.91789603,0.99493366,0.9795371,0.9644551,0.9973364,0.9696973,0.99320585,0.89607954,1.0261014,1.2281735,1.004327,1.2594446,0.96347666,0.92688483,1.0406284,1.115739,1.1484817,1.0625467,1.0403602,0.8865384,1.0023001,1.016907,1.105609,0.8640823,1.049961,1.2186906,1.0517616,1.1125708,0.97630125,1.036233,1.2118715,1.0471035,1.0752075,1.1400062,1.0515672,1.0709729,1.1013278,1.0205868,1.0974709,1.0663416,0.977446,0.9835481,0.8667863,1.017649,1.092494,1.0455815,0.97849214,0.9297031,1.1778237,0.95039755,Bhutan
1.1680746,1.062972,0.9603009,1.089816,0.9761019,1.0504981,1.0138661,1.055631,1.0830461,1.0916665,1.012918,0.92377,1.2221906,1.1001179,1.1931543,1.1695421,1.1948432,1.016706,1.3573394,1.1534324,1.0957943,1.0315267,1.0592746,0.9799956,1.0165154,0.8876151,1.0195935,1.1716381,1.1152655,1.0614197,0.9736213,1.4616722,1.2169055,1.1321287,0.97825545,1.0463692,0.92552644,1.0964688,1.0785204,1.0339466,1.0589935,0.9502959,0.94803756,0.8991966,1.0524262,1.0900716,1.339466,0.95993155,1.0947822,1.1052622,1.0770038,1.2595059,1.0402279,1.1491249,1.1274698,1.1008126,1.0620327,1.0549543,1.0822085,1.1812832,1.1746975,1.1553553,0.99317485,1.3219525,1.1330017,0.9428861,1.0452323,1.3454334,1.0944123,0.90795493,1.2193382,1.0705881,0.99624807,0.99758077,1.0227646,1.1247762,0.99629927,0.979559,1.0612625,0.9962353,1.0982976,0.8568951,1.106878,1.1534264,0.9646289,0.8163259,1.0425559,1.1497166,1.0340961,1.0267429,1.2165874,1.141668,1.0994848,1.2311643,1.0515534,1.0676864,1.1536955,1.248312,1.054583,0.97170144,1.114693,1.138757,1.0030934,1.0488743,1.2678885,1.091347,1.126009,1.1103052,0.92845684,1.1271583,1.2570006,1.0988793,1.1475054,1.0503008,1.0454535,1.0206938,1.0405436,1.1080774,0.8518143,1.1699766,0.98900306,1.1239718,0.9087283,1.0260358,1.077118,1.3231169,1.0888201,0.9723906,0.9882502,1.0577857,0.9961354,1.0080551,1.0077553,0.88054717,1.0155782,1.2699023,1.0231866,1.2631463,0.9086409,0.92661417,1.0489775,1.0532609,1.0837587,1.2337235,0.94667256,0.7913344,1.0784632,1.0612408,1.0830731,1.0043958,1.0966818,1.2726045,1.1378118,1.1612004,1.0130923,1.0644121,1.1885206,0.9990276,1.1800499,1.1548212,1.0562415,1.1187658,1.1789023,1.054762,1.2535402,0.8784612,0.9115375,0.9909015,1.1004552,1.0345657,1.1398975,1.0501548,0.9838115,0.98124677,1.1534325,1.0077498,Bolivia
1.2383728,1.090212,1.1368293,1.2238413,0.9829583,1.0208777,1.2671542,1.2081125,1.2038776,1.1276622,0.9862962,1.3073053,1.2250396,1.2382054,1.1827805,1.0523431,1.2045947,1.0752245,0.96119344,1.524542,1.1220759,1.105415,1.0313541,0.9852264,1.0314018,1.1431935,1.0801316,1.3651603,1.1097238,1.418745,1.0509663,1.4765973,1.217388,1.1792811,1.106581,1.1026826,1.0184945,1.0989442,1.1521977,1.1615428,1.0024748,0.9456447,0.95648646,1.0403969,1.1366302,1.2180173,1.428574,0.8855654,1.3557451,1.066916,1.2217972,1.3609697,1.1534177,1.1505092,1.1576807,1.3957266,1.0464666,1.0875701,1.2128499,1.2275609,1.3001891,1.3935635,1.2066883,1.3459973,1.1141932,0.8994003,1.0277754,1.3613343,1.120742,1.2308282,1.3223999,1.0536261,1.0490912,1.0688114,1.2168719,1.0978863,1.2588727,1.089599,1.1602933,1.2484226,1.0853062,1.084525,1.344986,1.2170701,1.1078405,1.1710092,1.070141,1.2993025,1.0408547,0.9724596,1.3028443,1.1417977,1.1697774,1.212184,1.3550467,1.1724436,1.0142615,1.2091328,1.1023227,1.0091767,1.101571,1.2701705,0.8974817,1.0972207,1.2248379,1.0646471,1.2523147,1.1813451,1.2432771,1.226385,1.2144227,1.377645,1.143086,1.1559728,1.338478,1.0584848,1.054457,1.4695362,0.860112,1.3051904,1.1467434,1.1560051,0.94883823,0.94204277,1.1038631,1.303903,0.9984859,1.1648378,1.0147942,1.1443937,0.9417725,0.9886145,1.0744175,1.0790613,1.085753,1.4690355,1.0380548,1.4580405,1.0212646,0.9608915,1.0605376,1.1857321,1.1130723,1.4050521,1.1856354,0.87797904,1.1942925,1.0065249,1.0683107,0.96803546,1.1402184,1.5651376,1.1499271,1.2892337,0.9413367,1.2534614,1.1916574,1.0739493,1.2136129,1.093982,1.0405825,1.2347937,1.1869831,1.122,1.2784334,1.0572085,1.2484676,1.4165082,1.1105263,1.0748918,1.2460927,1.0236915,1.0258027,1.2830112,1.3266492,1.0866216,Bosnia-Herzegovina
0.90828943,0.867842,0.88529176,1.0946648,0.8346281,0.9075336,0.8970059,0.9262419,0.7559706,1.043993,0.9793784,0.7798175,1.0021647,1.0371007,0.9408278,1.0743436,0.99500024,0.79704285,0.8455635,0.80827373,1.3692764,0.9437804,0.9494005,0.86318237,0.9198163,0.8283313,1.00017,0.8774514,1.0732118,0.89410985,0.82964283,1.4193052,1.1278621,0.8161899,0.90856254,0.8186815,0.9209824,1.0374209,0.7555284,0.9614048,0.93377197,0.8494488,0.8681078,0.819094,1.0687547,0.98810965,1.500268,0.89754933,1.010642,0.9127443,0.95799136,1.0229259,1.054003,1.0045563,0.9544626,0.89211047,0.87424916,0.82906187,0.9187631,1.0696712,1.0602254,0.77078295,0.8549675,0.88516617,0.8781842,0.882792,1.0213767,1.4139132,0.80869323,0.8612398,1.0532832,0.8506602,0.78674984,0.8094158,0.7986762,0.98751134,0.8983579,1.0237292,0.99006623,0.828362,0.8544219,0.8015817,0.9402359,0.8593751,0.8156428,0.6835374,0.9641844,0.8042656,0.88081217,0.95520455,0.97628474,0.8037408,0.9624362,1.146575,0.77590996,0.9700942,0.9181599,1.1034601,0.7762201,0.9391636,0.98887265,0.92776024,0.8866194,1.0350926,1.0541213,0.89317137,0.9425724,0.9982847,0.8731163,0.92462564,1.0585302,0.7928495,1.0174197,0.9130132,0.81760347,0.94547325,0.99122417,0.79573065,0.82416403,0.81809217,0.9625274,0.9629299,0.85465294,0.9871917,0.92405224,0.7663729,1.0613433,0.8322262,0.8941681,1.0431575,0.9264621,0.8674985,0.9318586,0.7219072,0.8735421,1.0035158,0.96913475,0.8094185,0.9370519,0.83153933,0.79285854,1.0356277,1.0694274,0.9710029,0.82611245,0.8684185,0.9449396,0.9259672,1.0114632,0.8260677,0.88642037,0.8022169,0.9962167,1.0459924,0.9279577,0.8653271,0.79338557,0.9984642,1.0982448,1.0912557,0.9371588,0.9514282,0.90246797,0.9524239,0.9119617,0.8950907,0.88366985,0.73848355,0.9291798,0.98367655,1.1213107,0.97544944,0.8784592,0.87654173,0.82984716,0.95179516,Botswana
1.2437581,1.128978,1.1875776,1.2298155,1.092838,1.1323553,1.2669939,1.2441531,1.2659674,1.1861844,1.048371,1.2059677,1.3715527,1.3864045,1.3140991,1.1468288,1.2606608,1.1255255,1.1004639,1.381827,1.1955283,1.421772,1.1204746,1.0849622,1.1731435,1.0237973,1.1548281,1.3893418,1.1857535,1.3484792,1.1709397,1.4134508,1.2323622,1.2926859,1.2227377,1.2402357,1.0732154,1.2140179,1.306889,1.2301803,1.1122042,1.0106183,1.0313056,1.1313155,1.3141316,1.2880951,1.3496443,0.9348455,1.3017852,1.2739857,1.2289397,1.380765,1.259964,1.2320122,1.3278757,1.3374598,1.0828972,1.1692513,1.3568102,1.3807621,1.3218161,1.3770818,1.281901,1.5191288,1.2681177,1.100393,1.1588403,1.3372622,1.2466863,1.0980251,1.3737776,1.2063574,1.2275256,1.1772094,1.2432033,1.2393181,1.1996633,1.2013763,1.2571353,1.2114865,1.218258,1.0771071,1.3176488,1.3098539,1.2196759,0.9718057,1.0662261,1.3777387,1.1174394,1.0712074,1.440247,1.2335436,1.2553675,1.2737492,1.3717449,1.2875935,1.1624514,1.3838066,1.2455378,1.0547289,1.1197127,1.3343757,1.0665426,1.096605,1.3796959,1.2068714,1.3227377,1.2422098,1.1365311,1.3555957,1.2955278,1.2609679,1.273427,1.2002802,1.37917,1.1558977,1.1526166,1.371301,0.8755139,1.4751405,1.2138101,1.2376003,1.0318439,1.0403686,1.141312,1.4437469,1.1331826,1.1718054,1.1174254,1.2496235,1.0850338,1.1196938,1.2269758,0.98117983,1.1655393,1.5634397,1.0824515,1.4542965,1.1500232,1.0579478,1.2310435,1.2314103,1.257906,1.5662773,1.1624073,0.8761917,1.2911735,1.1767298,1.1328567,1.0699503,1.1872673,1.5736562,1.2673028,1.4396616,0.9804484,1.3318406,1.3876098,1.2597276,1.2410134,1.2216157,1.1505597,1.3487462,1.3203872,1.1792029,1.3904434,1.1259465,1.2539356,1.3406732,1.1581947,1.097695,1.1627501,1.1056899,1.0703294,1.275409,1.270224,1.2056994,Brazil
